label,entity
short_film_name,Carmel Newsreel I-154, September 17, 1938
short_film_name,The Big Town
short_film_name,Postal Workers Begin Slowdown Sorting Strike
short_film_name,At Last We Are Alone
short_film_name,Incel
short_film_name,Monster Truck Mater
short_film_name,The Private Banker
short_film_name,The Viking Queen
short_film_name,Hut ab
short_film_name,O'Hagan's Scoop
short_film_name,Two Lucky Jims
short_film_name,World of Kids
short_film_name,Billy Blazes
short_film_name,The Tale of the Priest and of His Workman Balda
short_film_name,Arnulf Erich Stegmann Paints in Israel
short_film_name,Winning Is Losing
short_film_name,Moledet [017]: Maccabi Sports Event, 1929
short_film_name,Second Gathering of Ninth Mapai Conference is held
short_film_name,Israeli Casualties of War Laid To Rest on Mount Herzl
short_film_name,Yoman Geva 177, 1959
short_film_name,The Tail of a Coat
short_film_name,Veneno
short_film_name,Tel Aviv Gallery Opens Near Heichal HaTarbut
short_film_name,The Fable of Aggie and the Aggravated Attacks
short_film_name,The Persistent Mr. Prince
short_film_name,The Buxom Country Lass
short_film_name,Una chica den el rio
short_film_name,The Forgotten Letter
short_film_name,It Can't Be Done
short_film_name,Railway Station
short_film_name,The Fable of the Twelve-Cylinder Speed of the Leisure Class
short_film_name,The Song of the Sea Shell
short_film_name,L'Ingrate
short_film_name,The Night Train
short_film_name,Love Versus Strategy
short_film_name,The Clue
short_film_name,Stolen Goods
short_film_name,Kernel Nutt, the Janitor
short_film_name,The Chamber Stork
short_film_name,Print School, 1958
short_film_name,Journey Into Spring
short_film_name,Balmoral Hotel
short_film_name,The Canals of Venice
short_film_name,The Wrong Trail
short_film_name,Beauty and the Ugly One
short_film_name,Le Dernier Chaperon rouge
short_film_name,The Shadow of Guilt
short_film_name,The Katzenjammer Kids
short_film_name,To Revolution Square
short_film_name,A Winter Straw Ride
short_film_name,Alice Loses Out
short_film_name,Il pistolero
short_film_name,A Pal's Oath
short_film_name,Paris Conference for Soviet Union Jewry
short_film_name,Probes in Space
short_film_name,Camp Lavender Hill
short_film_name,The Telltate Knife
short_film_name,The Ingrate
short_film_name,A Lull During The Ceasefire - A  Soldiers Holiday Camp
short_film_name,Curfew Must Not Ring Tonight
short_film_name,The Musical Ranch
short_film_name,The Way of the Cross
short_film_name,The Pyramids and the Sphinx, Egypt
short_film_name,De dame in wit
short_film_name,La redenzione di Sierra Jim
short_film_name,Scenes in Norseland
short_film_name,The Haunted Bedroom
short_film_name,As Boys Grow...
short_film_name,La Femme du planteur
short_film_name,The Vanity Case
short_film_name,The Silent Partner
short_film_name,$5000 Reward, Dead or Alive
short_film_name,The Goon
short_film_name,Dr. Jekyll and Mr. Hyde (film fra 1913)
short_film_name,Israeli Volunteers Assist Japanese Expedition in Tel Zeror Excavation
short_film_name,Miss Piccolo
short_film_name,Advertisement for the Annual Lottery of The Association for the Wellbeing of Israeli Soldiers
short_film_name,Sweedie's Clean-Up
short_film_name,Devil Take Us
short_film_name,The Maniac Cook
short_film_name,Thriller Night
short_film_name,Rorke's Drift
short_film_name,Inside Black Orpheus: Music, Carnival and Culture
short_film_name,The Autocrat of Flapjack Junction
short_film_name,The Light Beyond
short_film_name,Luke Lugs Luggage
short_film_name,The Cook Makes Madeira Sauce
short_film_name,Serving the Writ
short_film_name,Les Bandits du village
short_film_name,All Is Fair in Love and War
short_film_name,An Unlucky Present
short_film_name,The Emperor's Messenger
short_film_name,The Boston Tea Party
short_film_name,Aid Delegation to Refugee Camps in Greece
short_film_name,Aroldo e i cowboys
short_film_name,Cafe y cigarrillos: algun lugar en California
short_film_name,Hosen runter
short_film_name,Whirlwind Gun Spinning
short_film_name,Carl N
short_film_name,New Campsites of the Jewish National Fund Are Established Along the Sea of Galilee
short_film_name,The Eleventh Dimension
short_film_name,Abby in Wonderland
short_film_name,Wedding in Jerusalem
short_film_name,President of Israel Visits Jewish Agencys Annual Summer Institute
short_film_name,Fifteen Year Anniversary of Shaar Hagolan
short_film_name,August in the City
short_film_name,Givat Ruth, a Jewish Settlement in Uja el Hafir
short_film_name,Crossed Wires
short_film_name,The Lunch Date
short_film_name,Hook in Tokio
short_film_name,Battle of Chemulpo Bay
short_film_name,Yoman Geva 110, 1956
short_film_name,Romance with a Double Bass
short_film_name,South African Whaling Industry
short_film_name,Jerusalem Hosts The World Congress for Housing
short_film_name,The Tel Aviv District Police Receives Responsibility for Maintaining Order in the Gaza Strip and Sinai
short_film_name,Artful Kate
short_film_name,Duncan Smoking
short_film_name,Ulysse
short_film_name,The Rim of the Desert
short_film_name,Black's Mysterious Box
short_film_name,Pick and Choose
short_film_name,Carmel Newsreel II-075, June 24, 1951
short_film_name,The Unknown World
short_film_name,Cuesta abajo
short_film_name,Pote's Poem
short_film_name,The Dumbwaiter
short_film_name,Hawkeye, Showman
short_film_name,Fort Worth Flyover
short_film_name,Coco Solo
short_film_name,The Missionary
short_film_name,A Poor Relation
short_film_name,Yoman Carmel II-230
short_film_name,A Bad Little Good Man
short_film_name,The Father
short_film_name,Yes Yes Nanette
short_film_name,Entertainer Danny Kaye Visits Israel
short_film_name,Teasing the Soil
short_film_name,Lambert le lion peureux
short_film_name,Hilda of the Slums
short_film_name,One on Him
short_film_name,The Electric Alarm
short_film_name,Home for Children Ahava in Kiryat Bialik
short_film_name,The Burning Band
short_film_name,The Harem Skirt
short_film_name,Trashed After Death
short_film_name,The Exploits of Three-Fingered Kate
short_film_name,Journal
short_film_name,Luke's Shattered Sleep
short_film_name,Billy and the Butler
short_film_name,No Place for a Minister's Son
short_film_name,La Bataille du siecle
short_film_name,Shackled
short_film_name,Night and Fog
short_film_name,Purim Adloyada in Tel Aviv 1932
short_film_name,No Good Deed
short_film_name,La Patrino de Lia Edzino
short_film_name,Her Bargain
short_film_name,American Dream
short_film_name,Four Thirteen
short_film_name,Firak
short_film_name,The Supreme Test
short_film_name,The Airship Destroyer
short_film_name,Kicked Out (film)
short_film_name,Ramona's Father
short_film_name,Resurrection (1909 pellicula)
short_film_name,Bunny Blarneyed; or, The Blarney Stone
short_film_name,Polishing Up
short_film_name,Activities of the Physical Education Camp by the National Committee in Kfar Vitkin
short_film_name,Dirt
short_film_name,Celebration of Lag Bomer at Mount Meiron
short_film_name,Beast at Bay
short_film_name,The Last Outlaw (film fra 1919)
short_film_name,Ataguttaaluk (Starvation)
short_film_name,Cartoons in the Country
short_film_name,Blind Audition
short_film_name,The Land Thieves
short_film_name,The Front of Steel
short_film_name,The Padre's Gift
short_film_name,Phoenix
short_film_name,The Blood Brotherhood
short_film_name,Ahpi (Wide as Oceans)
short_film_name,Life Is a bitch
short_film_name,Alien: Covenant - Prologo: La ultima cena
short_film_name,Yoman Geva 053, 1954
short_film_name,The Wonderful Rose-Tree
short_film_name,Thirty Days Since the Passing of Mordechai Navon
short_film_name,Rabbi Unterman Is Appointed Chief Rabbi of Israel
short_film_name,Just a Dog
short_film_name,The Crooked Road
short_film_name,The Daddy's Dream
short_film_name,The Coquette
short_film_name,Her Husband
short_film_name,The Happy Dustmen's Christmas
short_film_name,The Mysterious Box
short_film_name,Annie Was a Wonder
short_film_name,Shooting script - a transatlantic love story
short_film_name,A Record Romance
short_film_name,Big V Comedies (1932-1933 Season) #4: Hey, Pop!
short_film_name,Siouxindianeren Comata
short_film_name,Baby
short_film_name,The Life Timer
short_film_name,Sweeney and the Million
short_film_name,Bungled Bungalows
short_film_name,The Fallen Standard
short_film_name,Saved by Love
short_film_name,Train in Royal Gorge
short_film_name,Supergusano
short_film_name,Neighbors (pel*licula de 1920)
short_film_name,Pamela's Party
short_film_name,The Belle of the School
short_film_name,Bring Me Some Ice
short_film_name,Il granatiere Roland
short_film_name,Holding Still
short_film_name,Food for Kings and Riley
short_film_name,Inauguration of New Tel Aviv Cameri Theater Building
short_film_name,Struggle Between Mapai Activists and Rafi Minority Activists in Ashdod
short_film_name,Brentwood Strangler
short_film_name,Laying a Marine Cable
short_film_name,Lions and Ladies
short_film_name,The Knitting
short_film_name,A Telegraphic Tangle
short_film_name,A Will and a Way
short_film_name,Point of View (1966)
short_film_name,Chairmen
short_film_name,The Mountain Daisy
short_film_name,Call of Cuteness
short_film_name,Electing Delegates to the 20th Zionist Congress
short_film_name,Ulica krokodyli
short_film_name,A Mix-up at Maxim's
short_film_name,Gronkopings veckorevy
short_film_name,Yoman Geva 132, 1957
short_film_name,The Inventor's Sketch
short_film_name,I Ornekloer
short_film_name,Guerra e pace
short_film_name,Stubbs' New Servants
short_film_name,Mordraud - The Movie
short_film_name,Aerobics Exercises on Old Stearman Aircraft
short_film_name,The Diamond Mystery
short_film_name,Town Hall, Tonight
short_film_name,Sun City Divas
short_film_name,The Toils of Deception
short_film_name,Cortege de tzar au Bois de Boulogne
short_film_name,Hapoels 23rd Swimming Championship
short_film_name,An Artificial Heart is Assembled at the Technion Institution
short_film_name,Teleportation
short_film_name,Lieutenant Lilly and the Splodge of Opium
short_film_name,Tartarin de Toulouse
short_film_name,The Hermit of the Rockies
short_film_name,An Exhibition of Works by Nisim Zalayet Opens in Tel Aviv
short_film_name,The Long Green Trail
short_film_name,The Little Deceiver
short_film_name,Bobby Takes a Wife
short_film_name,Breaking Into the Big League
short_film_name,Before the White Man Came
short_film_name,Faint Heart and Fair Lady
short_film_name,Sideline Squad
short_film_name,Tracked Down
short_film_name,Carmel Newsreel I-163, November 26, 1938
short_film_name,Air Force Pilots Receive Their Wings
short_film_name,Golden Boy Has a Hair Routine
short_film_name,The Widow
short_film_name,The Boy and His Kite
short_film_name,The Champeen
short_film_name,Your Wife Is Unfaithful to Us
short_film_name,Rosh Pina Bridge in Tel Aviv is Demolished
short_film_name,Intersect
short_film_name,A Plain Song
short_film_name,The Girl Behind the Barrier
short_film_name,Advertisement for Megiddo Cigarettes
short_film_name,Beyond Day and Night
short_film_name,Tutto in ordine
short_film_name,Mano a mano
short_film_name,Their Happy Honeymoon
short_film_name,The Missing Bridegroom
short_film_name,Dr. Magnes Addressing the Royal Commission at the Hebrew University
short_film_name,Paranoia
short_film_name,Her Terrible Ordeal
short_film_name,Hightened Sanitation Awarness Following Increase in Cholera Cases in Israel
short_film_name,Graduation Ceremony Of The First  Military Police Course
short_film_name,News From the United States, October 1961
short_film_name,Mary Jane's Mishap
short_film_name,A Ceylon Tea Estate
short_film_name,Das Wolkenphanomen von Maloja
short_film_name,Israeli Industry and IDF Weaponry Exhibition
short_film_name,A Night in Kentucky
short_film_name,All for His Sake
short_film_name,Romeo and Juliet
short_film_name,The Old Soldier
short_film_name,Tilly and the Fire Engines
short_film_name,Yoman Geva 204, 1960
short_film_name,Sophie Starts Something
short_film_name,Prica o stvarima
short_film_name,Lacerations: The Making of 'Suture'
short_film_name,A Ship Carrying Oranges From Gaza to Beirut Drowns off Tel Aviv
short_film_name,The Prophetess of Thebes
short_film_name,Evacuation of a School in Rosh Haayin After Heavy Rains
short_film_name,Made in Milan
short_film_name,That Blessed Baby
short_film_name,Frisk fisk
short_film_name,The Wetback Hound
short_film_name,Die Robbeninsel
short_film_name,The Follow
short_film_name,Prime Minister David Ben Gurion at a Youth Corps Rally
short_film_name,Goodbye Bluebird
short_film_name,King at Guildhall
short_film_name,The Black Sheep
short_film_name,Unchangeable
short_film_name,A Match Between Soccer Teams of Kassit and Nitzan Cafes
short_film_name,Return of 23 Captives to the Homeland
short_film_name,The President Receives the Book of HaHagana
short_film_name,Robert Servatius, Adolf Eichmanns Defense Attorney, Lands in Israel
short_film_name,Wilhelm Tell
short_film_name,Nakreceni
short_film_name,The Apparition
short_film_name,Cornerstone Laying for Regional School Emek Yizrael in Afula
short_film_name,Spergiura!
short_film_name,Carmel Newsreel I-225, 1941
short_film_name,Omveje
short_film_name,Gewehr uber
short_film_name,Jubilee Bunt-a-thon
short_film_name,Youth Parade Honoring Keren Hayesod
short_film_name,Inauguration of New Housing for Rabbis in Jerusalem
short_film_name,A Working Girl's Romance
short_film_name,Charlot a la plage
short_film_name,Den fjerde Dame
short_film_name,H.E. the High Commissioner Visits Citrus Juice Factory Pri-Peri Near Rehovoth
short_film_name,A Look at the Home-Studio of Painter Yona Lotan
short_film_name,A Black Conspiracy
short_film_name,Micky Flynn's Escapade
short_film_name,The Leaving of Lawrence
short_film_name,Serochei Naalaim (Shoelaces) Song by Hanna Maeirzak (Meron)
short_film_name,First Shipment by the American Aid Package
short_film_name,The Association of Joy
short_film_name,A Man of Parts
short_film_name,Unlocked
short_film_name,Yoman Geva 232, 1961
short_film_name,Purim Festivities in Tel Aviv and Jerusalem
